daily_agg_date_key,date_key,subscriber_key,enterprise_key,subscriber_class_key,custom_group_key,version_key,radio_bearer_setup_attempts,radio_bearer_setup_failures,radio_bearer_setup_failures_cell_reasons,radio_bearer_setup_failures_core_reasons,radio_bearer_setup_failures_device_reasons,radio_bearer_drops,radio_bearer_drops_cell_reasons,radio_bearer_drops_core_reasons,radio_bearer_drops_device_reasons,handover_attempts,handover_failures,authentication_attempts,authentication_failures,attach_attempts,attach_failures,mo_voice_call_attempts,mt_voice_call_attempts,mo_voice_call_ineffective_attempts,mt_voice_call_ineffective_attempts,mo_voice_call_ineffective_attempts_cell_reasons,mt_voice_call_ineffective_attempts_cell_reasons,mo_voice_call_ineffective_attempts_device_reasons,mt_voice_call_ineffective_attempts_device_reasons,mo_voice_call_ineffective_attempts_core_reasons,mt_voice_call_ineffective_attempts_core_reasons,voice_calls_dropped,voice_calls_dropped_cell_reasons,voice_calls_dropped_device_reasons,voice_calls_dropped_core_reasons,mo_voice_call_long_setup_time,mt_voice_call_long_setup_time,voice_calls_short,voice_calls_duration_milliseconds,voice_calls_answered,voice_calls_preempted,voice_call_handovers,voice_call_handover_failures,voice_call_attempts_busy,voice_call_attempts_unanswered,sms_send_attempts,sms_receive_attempts,sms_send_failures,sms_receive_failures,sms_send_failures_cell_reasons,sms_receive_failures_cell_reasons,sms_send_failures_device_reasons,sms_receive_failures_device_reasons,sms_send_failures_core_reasons,sms_receive_failures_core_reasons,session_setup_attempts,session_setup_failures,session_setup_failures_cell_reasons,session_setup_failures_device_reasons,session_setup_failures_core_reasons,session_setup_failures_device_provisioning_reasons,session_setup_failures_authentication_reasons,sessions_short,sessions_no_traffic,session_setup_time_milliseconds,session_data_volume_bytes,session_active_time_milliseconds,dl_packets,dl_retransmitted_packets,dl_active_time_milliseconds,dl_data_volume_bytes,ul_packets,ul_retransmitted_packets,ul_active_time_milliseconds,ul_data_volume_bytes,mo_volte_voice_call_attempts,mt_volte_voice_call_attempts,mo_volte_voice_call_ineffective_attempts,mt_volte_voice_call_ineffective_attempts,mo_volte_voice_call_ineffective_attempts_cell_reasons,mt_volte_voice_call_ineffective_attempts_cell_reasons,mo_volte_voice_call_ineffective_attempts_device_reasons,mt_volte_voice_call_ineffective_attempts_device_reasons,mo_volte_voice_call_ineffective_attempts_core_reasons,mt_volte_voice_call_ineffective_attempts_core_reasons,volte_voice_calls_dropped,volte_voice_calls_dropped_cell_reasons,volte_voice_calls_dropped_device_reasons,volte_voice_calls_dropped_core_reasons,volte_voice_calls_preempted,volte_voice_calls_answered,mo_volte_video_call_attempts,mt_volte_video_call_attempts,mo_volte_video_call_ineffective_attempts,mt_volte_video_call_ineffective_attempts,mo_volte_video_call_ineffective_attempts_cell_reasons,mt_volte_video_call_ineffective_attempts_cell_reasons,mo_volte_video_call_ineffective_attempts_device_reasons,mt_volte_video_call_ineffective_attempts_device_reasons,mo_volte_video_call_ineffective_attempts_core_reasons,mt_volte_video_call_ineffective_attempts_core_reasons,volte_video_calls_dropped,volte_video_calls_dropped_cell_reasons,volte_video_calls_dropped_device_reasons,volte_video_calls_dropped_core_reasons,volte_video_calls_preempted,volte_video_calls_answered,volte_calls_low_quality,volte_call_session_completions,volte_sip_initial_registration_attempts,volte_sip_initial_registration_ineffective_attempts,volte_dedicated_bearer_setup_attempts,volte_dedicated_bearer_setup_failures,voice_calls_with_poor_coverage,voice_calls_with_fair_coverage,voice_calls_with_good_coverage,imsi_attach_attempts,imsi_attach_failures,voice_paging_attempts,voice_paging_failures,location_area_update_attempts,location_area_update_failures,cs_radio_bearer_assignment_attempts,cs_radio_bearer_assignment_failures,cs_fallback_attempts,cs_fallback_failures,mo_calls_answered,mt_calls_answered,incoming_call_attempts,incoming_call_failures,outgoing_call_attempts,outgoing_call_failures,incoming_call_answer_success,outgoing_call_answer_success,data_paging_attempts,data_paging_failures,service_request_attempts,service_request_failures,routing_update_attempts,routing_update_failures,detach_attempts,detach_failures,session_changes,session_change_failures,session_deletes,session_delete_failures,dedicated_eps_bearer_context_attempts,dedicated_eps_bearer_context_failures,record_count,response_time_ms,l7_session_setup_attempts,l7_session_setup_failures,l7_session_duration_ms,real_time_record_count,real_time_response_time_ms,dns_setup_attempts,dns_setup_failures,high_volume_bytes,high_volume_active_time_ms,low_volume_bytes,low_volume_active_time_ms,active_minutes_count,high_volume_active_minutes_count,low_volume_active_minutes_count,high_volume_throughput_bin_1,high_volume_throughput_bin_2,high_volume_throughput_bin_3,high_volume_throughput_bin_4,high_volume_throughput_bin_5,low_volume_throughput_bin_1,low_volume_throughput_bin_2,low_volume_throughput_bin_3,low_volume_throughput_bin_4,low_volume_throughput_bin_5,ul_delay,dl_delay,tcp_setup_attempts,tcp_setup_failures,active_time_ms,high_volume_record_count,low_volume_record_count,active_minutes_bits,low_volume_active_minutes_bits,high_volume_active_minutes_bits,gx_cc_attempts,gx_cc_failures,gx_ra_attempts,gx_ra_failures,gy_cc_attempts,gy_cc_failures,volte_sip_initial_registration_ineffective_attempts_core_reasons,volte_dedicated_bearer_setup_failures_core_reasons,iucs_release_attempts,iucs_release_failures,sms_mt_records,sms_mt_delay,inter_sgsn_rau_attempts,inter_sgsn_rau_failures,volte_ul_sample_count,volte_dl_sample_count,volte_total_ul_one_way_audio,volte_total_dl_one_way_audio,volte_ul_mos_bad,volte_ul_mos_good,volte_ul_mos_medium,volte_dl_mos_bad,volte_dl_mos_good,volte_dl_mos_medium,volte_ul_rfactor_bad,volte_ul_rfactor_good,volte_ul_rfactor_medium,volte_dl_rfactor_bad,volte_dl_rfactor_good,volte_dl_rfactor_medium,volte_min_ul_jitter,volte_max_ul_jitter,volte_min_dl_jitter,volte_max_dl_jitter,volte_min_ul_latency,volte_max_ul_latency,volte_min_dl_latency,volte_max_dl_latency,cs_ps_srvcc_attempts,cs_ps_srvcc_cancel_attempts,ps_cs_srvcc_attempts,ps_cs_srvcc_cancel_attempts,volte_cs_fallback_attempts,volte_cs_fallback_suspend,mo_volte_calls_answered,mt_volte_calls_answered,volte_total_setup_time,volte_connected_calls,mo_volte_voice_calls_long_setup_time,mt_volte_voice_calls_long_setup_time,voice_call_total_setup_time,voice_connected_calls,volte_voice_calls_duration_milliseconds,volte_total_ul_mos,volte_total_dl_mos,volte_total_ul_rfactor,volte_total_dl_rfactor,volte_total_ul_jitter,volte_total_dl_jitter,volte_total_ul_latency,volte_total_dl_latency,volte_total_ul_packet_loss,volte_total_dl_packet_loss,volte_voice_setup_incomplete_calls
2.01807E+15,2.01807E+15,739807339,-4,-5,403,17886701,78,0,0,0,0,0,0,0,0,12,0,3,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,210974,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2190,0,0,4634,157,1376249,4166371,4308,103,2207327,705336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,1,0,2,2,0,0,0,0,0,0,0,0,78,0,11,0,0,0,3,0,0,0,0,0,282,122,95,0,2121002,30,0,93,0,135939,266411,4735768,1937290,52,31,51,39,0,0,0,0,240,1,0,1,1,2266,26946,98,0,2203701,39,243,,,,17,0,0,0,10,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23762,5,0,0,0,0,0,0,0,0,0,0,0,0
2.01807E+15,2.01807E+15,739807339,-4,-5,403,17887601,27,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,89861,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,57,0,0,39066,869,2512592,49066385,28396,73,2652997,2863443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,27,0,4,0,0,0,2,0,0,0,0,0,318,143,121,4,4062855,25,0,118,3,48452597,1044231,3477231,1753352,50,26,48,83,0,3,5,9,215,1,0,1,1,2783,15117,153,2,2797583,100,218,,,,6,0,0,0,18,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8676,1,0,0,0,0,0,0,0,0,0,0,0,0
2.01807E+15,2.01807E+15,739807339,-4,-5,403,17888101,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,16,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.01807E+15,2.01807E+15,739807339,-4,-5,403,17888701,34,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,501,0,0,35163,1535,3026617,37671789,29792,93,3161851,3745379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,380,1606,210,25,4405960,38,0,166,3,37405372,1186803,4011796,2063267,28,28,27,108,5,6,5,9,245,1,0,0,1,7184,34029,308,0,3250070,133,247,,,,16,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.01807E+15,2.01807E+15,739807339,-4,-5,403,17888901,34,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,501,0,0,35163,1535,3026617,37671789,29792,93,3161851,3745379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,380,1606,210,25,4405960,38,0,166,3,37405372,1186803,4011796,2063267,28,28,27,108,5,6,5,9,245,1,0,0,1,7184,34029,308,0,3250070,133,247,,,,16,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.01807E+15,2.01807E+15,739807339,-4,-5,403,17903401,13,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,3,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,32,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.01807E+15,2.01807E+15,739807339,-4,-5,403,17904101,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,2,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,19,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.01807E+15,2.01807E+15,739807339,-4,-5,403,17904801,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,24,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.01807E+15,2.01807E+15,739807339,-4,-5,403,17905401,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,24,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.01807E+15,2.01807E+15,739807339,-4,-5,403,17905901,30,0,0,0,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,37,0,0,13150,1098,2325102,14599519,11809,67,2139295,1146944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,30,0,1,0,0,0,1,0,0,0,0,0,270,208,133,6,4201294,36,0,131,6,10754367,1316724,4992096,1187575,30,28,25,125,7,2,4,0,128,2,2,0,0,3938,24811,153,2,2504299,138,132,,,,11,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
